"ID","Q1.IncomeDiff","Q2.GayAdoption","Q3.NuclearPow","Q4.ChildAlw","Q5.SeniorCare","Q6.RetireAge","Q7.ExtWCareer","Q8.BendIndex","Q9.CutPblExpend","Q10.GreekDebt","Q11.TransacTax","Q12.TaxInc","Q13.TaxDeduc","Q14.MortDeduc","Q15.RealEstTax","Q16.Conscript","Q17.NATO","Q18.HumRight","Q19.LandOwn","Q20.DvlAid","Q22.Guns","Q23.VolDomLng","Q24.Suvivirsi","Q25.Immigration","Q26.SaimaaSeal","Q27.MunOutsource","Q28.MunNb","Q29.CptRegMerger","Q30.EqlTransfer","CountAnsw","Q21.Fb.Bolivia","Q21.Fb.Brasilia","Q21.Fb.UK","Q21.Fb.Spain","Q21.Fb.Ghana","Q21.Fb.India","Q21.Fb.Iran","Q21.Fb.Island","Q21.Fb.Israel","Q21.Fb.Italy","Q21.Fb.Canada","Q21.Fb.China","Q21.Fb.Cuba","Q21.Fb.Norway","Q21.Fb.Poland","Q21.Fb.France","Q21.Fb.Sweden","Q21.Fb.Germany","Q21.Fb.Tanzania","Q21.Fb.Danemark","Q21.Fb.Tunisia","Q21.Fb.Turkey","Q21.Fb.Russia","Q21.Fb.Estonia","Q21.Fb.USA","CountQ21.Fb","Q31.GvtPrt.IPU","Q31.GvtPrt.KES","Q31.GvtPrt.KOK","Q31.GvtPrt.KA","Q31.GvtPrt.KD","Q31.GvtPrt.KTP","Q31.GvtPrt.M2011","Q31.GvtPrt.PS","Q31.GvtPrt.PIR","Q31.GvtPrt.RKP","Q31.GvtPrt.SDP","Q31.GvtPrt.SEN","Q31.GvtPrt.SKP","Q31.GvtPrt.STP","Q31.GvtPrt.VP","Q31.GvtPrt.VAS","Q31.GvtPrt.VIHR","CountQ31.GvtPrt","W1.IncomeDiff","W2.GayAdoption","W3.NuclearPow","W4.ChildAlw","W5.SeniorCare","W6.RetireAge","W7.ExtWCareer","W8.BendIndex","W9.CutPblExpend","W10.GreekDebt","W11.TransacTax","W12.TaxInc","W13.TaxDeduc","W14.MortDeduc","W15.RealEstTax","W16.Conscript","W17.NATO","W18.HumRight","W19.LandOwn","W20.DvlAid","W21.FBCountry","W22.Guns","W23.VolDomLng","W24.Suvivirsi","W25.Immigration","W26.SaimaaSeal","W27.MunOutsource","W28.MunNb","W29.CptRegMerger","W30.EqlTransfer","W31.GvtPrt","CountNegW","CountPosW","cluster"
"Viitamies Pauliina","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","DebtRestruct","YesIfOther","CapIncome","TFHomeSeller","Keep","0","Keep","Never","YesHumRight","ResRussian","Keep","Keep","0","YesIfOpt","Fine","Keep","Reduce","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","3","1","-1","1","1","1","1","1","0","1","1","1","1","0","1","-1","0","1","0","1","0","-1","-1","0","0","0","1","1","0","1","0","0","4","16",2
"Viitanen Pia","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","CutBusiness","SuppWasMstk","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","Never","YesHumRight","NoRestrict","Keep","BanHomeStrg","0","YesTrad","Fine","LocNetBan","NoInc","170","NewCouncil","RemEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2
"Vuolanne Antti","ReducMuch","1","1","Adjust","Yes","Keep","NotAny","IncSligh","CutBusiness","SuppWasMstk","YesIfOther","CapIncome","NoneOfThese","Keep","0","Select","NotSoon","YesHumRight","ResRussian","GrowMod","Keep","0","YesIfAlt","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","-1","-1","0","1","1","1","1","0","0","0","0","0","0","-1","0","0","0","0","0","0","-1","-1","0","0","0","0","0","0","0","0","5","5",2
"Wallgren Thomas","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","CutBusiness","EuroWasMstk","YesAlways","CapIncome","HouseHDed","RemGrad","1","Keep","Never","YesHumRight","NoRestrict","Keep","BanHomeStrg","0","YesIfOpt","TooStrict","LocNetBan","Reduce","230","NewCouncil","Keep","29","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","3","1","1","1","1","1","0","1","0","0","1","1","0","0","0","0","0","1","0","-1","1","0","0","1","0","1","0","1","0","1","0","0","1","14",2
"Wallin Harry","ReducMuch","0","1","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","SuppWasMstk","YesAlways","CapIncome","NoneOfThese","Keep","0","Select","NotSoon","YesHumRight","NoRestrict","NoIncrease","Keep","1","YesTrad","TooLoose","LocNetBan","NoInc","290","VoluntCoop","RemEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1
"Backman Johan","ReducMuch","0","1","Remove","Yes","Reduce","NotAny","Fifty","RedMilitary","EuroWasMstk","YesAlways","Energy","TFHomeSeller","Keep","0","FemAlso","Never","YesHumRight","NoRestrict","Remove","BanHandG","1","YesTrad","TooLoose","Keep","IncAndLearn","0","Must","Keep","29","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","3","1","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","7",1
"Ekman Minna","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncSligh","RedMilitary","FinInterest","YesIfOther","Capital","TFHomeSeller","Keep","1","Volunteer","Never","YesHumRight","NoRestrict","Reduce","BanHandG","1","0","Fine","WNetBandAndBuild","NoInc","0","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","3","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","3","1","1","1","1","1","1","1","1","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","16",2
"Katajaranta Reijo","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","PricePrior","CutBusiness","EuroWasMstk","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","Never","NoFinance","ResRussian","Keep","BanHandG","1","YesTrad","Fine","WNetBan","Reduce","340","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","3","1","-1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4",2
"Kautto Hannu","ReducMuch","1","1","NoImpact","Yes","Reduce","NotAny","IncomePrior","RedMilitary","QuitEuro","YesAlways","Business","HouseHDed","RemGrad","0","Quit","Never","NoDom","ResAllForeign","Keep","Keep","0","0","TooStrict","LocNetBan","Reduce","400","VoluntCoop","MoreEq","29","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","3","1","0","-1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","1","1","1","0","0","0","1","1","0","1","0","1","0","1","1","20",2
"Koivistoinen Timo","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","Other","SuppWasMstk","YesIfOther","CapIncome","NoneOfThese","RemGrad","0","Keep","Never","YesHumRight","NoRestrict","Reduce","Keep","1","YesIfOpt","TooLoose","Keep","Reduce","230","Must","LessEq","29","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","3","1","1","1","0","1","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","0","18",1
"Koivula Risto","ReducMuch","0","0","Adjust","Yes","Keep","NotAny","Keep","CutBusiness","EuroWasMstk","YesIfOther","CapIncome","EmpBenDed","Keep","1","Keep","Never","NoDom","ResAllForeign","Keep","Keep","0","0","Fine","LocNetBan","Reduce","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","3","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","1","-1","1","1","1","1","1","0","1","1","1","1","0","-1","-1","0","0","-1","-1","0","-1","-1","0","0","0","-1","1","0","-1","0","0","9","11",2
"Kyronlahti-Keskivaara Rosa-Maria","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","Other","EuroWasMstk","YesAlways","CapIncome","NoneOfThese","Keep","1","Keep","Never","YesWithEU","ResRussian","NoIncrease","BanHomeStrg","1","YesIfOpt","Fine","LocNetBan","NoInc","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","3","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","3","1","0","0","1","1","0","0","0","0","0","0","0","0","0","-1","0","1","0","0","0","0","1","0","0","-1","0","1","0","0","0","1","2","7",1
"Lievemaa Tommi","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Fifty","Other","EuroWasMstk","YesAlways","CapIncome","TFHomeSeller","RemGrad","0","Select","Never","NoDom","NoRestrict","Keep","BanHandG","0","YesIfOpt","TooStrict","LocNetBan","Reduce","340","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","3","1","0","1","1","1","1","1","1","1","1","1","0","-1","-1","0","0","1","1","0","1","0","1","1","0","0","0","1","0","0","0","0","2","16",2
"Lohenoja Joonas","ReducMuch","1","0","Remove","Yes","Reduce","NotAny","IncomePrior","NoCut","EuroWasMstk","YesAlways","CapIncome","TFHomeSeller","Keep","1","Keep","Never","NoDom","NoRestrict","Keep","Keep","1","0","TooStrict","WNetBan","Reduce","400","Keep","MoreEq","29","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","1","1","1","1","1","1","1","0","1","0","0","1","0","1","0","1","1","-1","0","-1","0","1","0","1","1","1","0","1","2","20",2
"Mannikko Heikki","ReducMuch","0","0","NoImpact","Yes","Reduce","NotAny","IncomePrior","NoCut","QuitEuro","YesAlways","CapIncome","NoneOfThese","Keep","0","Keep","Never","NoDom","ResAllForeign","Keep","BanHandG","0","0","Fine","WNetBandAndBuild","Reduce","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","1","-1","1","1","1","0","1","1","1","1","1","1","0","0","-1","1","1","1","0","0","0","0","-1","0","1","1","1","-1","0","0","0","4","16",2
"Molari Juha","ReducMuch","0","0","NoImpact","NoRecommend","Keep","NotAny","Fifty","RedMilitary","QuitEuro","YesAlways","Capital","UnionFees","RemGrad","1","Select","Never","YesHumRight","NoRestrict","GrowMod","BanHomeStrg","0","YesTrad","Fine","LocNetBan","IncAndLearn","290","VoluntCoop","LessEq","29","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","3","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5",3
"Rainesto Hannu","ReducMuch","0","1","Remove","Yes","Reduce","NotAny","PricePrior","CutAgri","QuitEuro","YesAlways","CapIncome","TFHomeSeller","Keep","1","Select","Never","NoDom","NoRestrict","Keep","BanHomeStrg","1","0","TooStrict","WNetBandAndBuild","Reduce","0","Must","RemEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","3","1","-1","1","0","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","0","0","1","1","1","0","1","0","1","1","1","1","22",2
"Salonen Rimma","ReducMuch","0","0","Keep","Yes","Reduce","NotAny","PricePrior","Other","EuroWasMstk","YesIfOther","Capital","NoneOfThese","Keep","1","Keep","NotSoon","NoDom","NoRestrict","NoIncrease","BanHandG","1","YesTrad","Fine","LocNetBan","NoInc","230","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","3","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5",1
"Tanski Juhani","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","IncomePrior","RedMilitary","DebtRestruct","YesAlways","Capital","EmpBenDed","Keep","0","Keep","Never","YesHumRight","NoRestrict","Keep","BanHandG","1","0","Fine","WNetBandAndBuild","Reduce","340","VoluntCoop","MoreEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","1","0","1","0","1","0","1","1","1","0","0","1","1","1","0","1","1","-1","0","0","-1","0","0","0","-1","0","1","1","0","1","0","3","14",2
"Tiainen Pekka","ReducMuch","0","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","FinInterest","YesAlways","Capital","NoneOfThese","Keep","0","Keep","Never","YesHumRight","ResAllForeign","GrowMod","Keep","0","YesIfOpt","Fine","Keep","NoInc","340","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","0","1","1","1","1","1","1","1","0","26",1
"Typpo Heikki","ReducMuch","1","0","Remove","Yes","Reduce","NotAny","Fifty","RedMilitary","QuitEuro","Never","CapIncome","TFHomeSeller","Keep","1","Keep","Never","YesHumRight","ResAllForeign","Keep","BanHandG","1","0","TooLoose","WNetBan","NoneOfThese","290","VoluntCoop","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2
"Valo Britt-Marie","ReducSlight","1","0","NoImpact","Yes","Keep","NotAny","Fifty","RedMilitary","EuroWasMstk","YesIfOther","CapIncome","NoneOfThese","Keep","0","Keep","Never","YesHumRight","ResRussian","GrowMod","BanHomeStrg","0","YesTrad","Fine","LocNetBan","Reduce","400","NewCouncil","LessEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2
"Valo Juhani","ReducMuch","1","0","NoImpact","Yes","Reduce","NotAny","Fifty","CutBusiness","EuroWasMstk","YesIfOther","CapIncome","TFHomeSeller","Extend","0","Keep","Never","YesHumRight","ResAllForeign","Keep","Keep","0","YesIfOpt","Fine","WNetBandAndBuild","Reduce","340","VoluntCoop","LessEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","3","1","0","0","1","1","1","1","1","1","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","15",1
"Wahrman Kalevi","ReducMuch","1","1","Adjust","Yes","Keep","NotAny","IncSligh","RedMilitary","SuppWasMstk","YesAlways","Capital","NoneOfThese","Keep","1","Select","Never","NoDom","NoRestrict","GrowMod","BanHomeStrg","0","0","Fine","Keep","Reduce","290","VoluntCoop","MoreEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","3","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","3","1","-1","-1","-1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","5",3
"Kotajarvi Jarno","ReducSlight","1","0","NoImpact","Yes","RaiseByOne","IncAge","Keep","CutBusiness","FinInterest","Never","Income","EmpBenDed","Keep","0","Keep","NotSoon","YesWithEU","NoRestrict","GrowMod","Keep","0","YesIfOpt","Fine","Keep","IncAndLearn","290","VoluntCoop","Keep","29","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","-1","0","1","0","-1","-1","0","0","0","0","1","0","1","0","0","1","1","0","0","-1","-1","-1","0","0","0","1","-1","-1","0","0","8","7",3
"Korhonen Juho","ReducMuch","1","0","NoImpact","Yes","Keep","NotAny","Keep","RedMilitary","FinInterest","YesAlways","CapIncome","TFHomeSeller","Keep","0","Select","NotSoon","YesHumRight","NoRestrict","Keep","BanHomeStrg","0","YesIfOpt","TooStrict","LocNetBan","NoInc","290","Must","Keep","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","4","0",2
"Marttunen Marita","ReducMuch","0","0","Remove","Yes","Keep","NotAny","Fifty","RedDvlAid","SuppWasMstk","YesAlways","NoneOfThese","EmpBenDed","Keep","0","Keep","Never","YesWithEU","ResAllForeign","Reduce","Keep","1","YesTrad","TooLoose","LocNetBan","NoInc","290","VoluntCoop","LessEq","29","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","3","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","3","1","1","1","0","1","1","1","0","1","1","1","0","0","0","0","1","1","0","1","1","0","0","0","1","1","1","1","0","0","-1","-1","2","17",1
"Lonnroth Mikael","ReducMuch","1","0","Remove","Yes","Keep","NotAny","PricePrior","RedMilitary","DebtRestruct","YesAlways","CapIncome","TFHomeSeller","Remove","1","Volunteer","Never","YesHumRight","ResRussian","Keep","BanHomeStrg","1","YesIfOpt","TooStrict","WNetBandAndBuild","NoInc","290","VoluntCoop","Keep","29","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","3","1","1","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","1","0","1","0","1","0","0","0","11",2
"Nikoskinen Panu","ReducMuch","0","0","Remove","Yes","Keep","NotAny","PricePrior","RedDvlAid","SuppWasMstk","YesAlways","CapIncome","NoneOfThese","Keep","0","FemAlso","Never","NoDom","NoRestrict","Remove","BanHomeStrg","1","0","TooLoose","LocNetBan","Reduce","400","VoluntCoop","RemEq","29","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","1","3",1
